"id","type_invoice","id_ref","status","datetime_trans","description"
4089,2,"89f5e2f2-0f51-43c7-9722-613cdd57ad71",8,"2021-12-23 14:48:30",Thông báo dữ liệu hóa đơn hợp lệ
4090,2,"43745716-9c25-43d7-9fa8-f20f18ebddf7",8,"2021-12-23 14:48:30",Thông báo dữ liệu hóa đơn hợp lệ
4091,2,af812b3b-8827-4cbb-abde-d225f52158d9,8,"2021-12-23 14:48:30",Thông báo dữ liệu hóa đơn hợp lệ
4092,2,"3a94258a-54d4-48ce-9474-3519ed3e65b2",8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4093,2,"3df5682b-fa5a-455d-a11e-ff036ef766c7",8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4094,2,"67326305-de68-40e0-9bb0-eec50e7f51da",8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4095,2,c629e6ff-20b5-4e4c-8ce9-a3e0308379ee,8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4096,2,bdaa3c4e-e0ed-46a1-a155-f501429d4864,8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4097,2,"795aa233-54d3-42ae-b958-3e0190876c5b",8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4098,2,"1b82905a-38eb-42da-9938-47a242e86616",8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4099,2,"75aa6e6e-2aa9-413b-a876-95e60f7b65b4",8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4101,2,"5d44c9fd-fcbf-4f67-b7a1-3971438456d9",8,"2021-12-23 14:48:31",Thông báo dữ liệu hóa đơn hợp lệ
4104,2,"3037b402-c1cd-4920-8ae4-f6af1367908d",8,"2021-12-23 14:48:32",Thông báo dữ liệu hóa đơn hợp lệ
4108,2,c182df2d-02d5-4269-9b4e-2053b04ab967,8,"2021-12-23 14:48:32",Thông báo dữ liệu hóa đơn hợp lệ
4110,2,"49c8345a-558b-4388-82c6-7f30943fab98",8,"2021-12-23 14:48:32",Thông báo dữ liệu hóa đơn hợp lệ
4112,2,"926b8d3c-951d-4db8-a0ab-6e67524948e4",8,"2021-12-23 14:48:32",Thông báo dữ liệu hóa đơn hợp lệ
4114,2,de1d130a-c78e-46b1-af53-61cf8fdac6e4,8,"2021-12-23 14:48:32",Thông báo dữ liệu hóa đơn hợp lệ
4126,2,"0f341ec0-ce29-411c-b200-9f1f36091856",8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4127,2,"6f06d6cf-4a1b-4071-87aa-a430eb1174e6",8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4128,2,"636b60fe-c023-4966-b76e-4c9c0f5f60df",8,"2021-12-23 14:49:32",Thông báo dữ liệu hóa đơn hợp lệ
4129,2,b9e63f83-5539-4469-8c44-f56d76f3c5a5,8,"2021-12-23 14:49:33",Thông báo dữ liệu hóa đơn hợp lệ
4130,2,"607260f7-3f09-4c90-b064-17874b8005d0",8,"2021-12-23 14:49:00",Thông báo dữ liệu hóa đơn hợp lệ
4131,2,aed9dfcb-9418-410b-b88c-2196db8780a1,8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4132,2,"0cb88b85-d87f-4638-b1d1-353ae7ed839e",8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4133,2,e7a73c97-1e9f-4f7f-9341-df3a90d6cb77,8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4134,2,"2c64770e-780b-48c7-afa7-17d8fc6fa6ab",8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4135,2,"217eb653-5940-48d2-8442-afaf24d3147c",8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4136,2,"7261f46e-0e6b-4049-804b-38a8c0d647d0",8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4138,2,"168b38b1-52da-4b28-bba4-ac98952eb3c2",8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4140,2,a8cae566-7162-496d-bb62-6eee87bcd94c,8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4142,2,"9e11d2e9-115d-4b27-9e07-18b4bd0afa32",8,"2021-12-23 14:49:01",Thông báo dữ liệu hóa đơn hợp lệ
4144,2,b2c872c0-1f1e-4601-a451-7b31f2f0073b,8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4146,2,"66b7b499-41ee-4576-b172-11fe7982b023",8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4147,2,"7b4a4352-e557-4446-8f2f-12c56b91a89c",8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4149,2,"9841d32e-ff8c-4ab5-8dff-10afbcdf454e",8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4151,2,"1a899ad6-d71f-45bb-bc49-c60ebe7a94ef",8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4153,2,"455a3c49-1aa5-472f-8f18-1fad17fb7644",8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4165,2,"178ca930-dd14-4eaa-9c8a-6559ee119fad",8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4166,2,"3f90c258-fa12-4fc9-bd29-fcf26ad9e3a5",8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4167,2,"3874d1cd-2450-476e-a232-93149154bd30",8,"2021-12-23 14:49:02",Thông báo dữ liệu hóa đơn hợp lệ
4168,2,fe2993d3-bdfa-4f6a-88f6-f34368ca9eb6,8,"2021-12-23 14:49:03",Thông báo dữ liệu hóa đơn hợp lệ
4169,2,b8af4e33-1c16-4325-aafd-fd3fadf3f18a,8,"2021-12-23 14:49:30",Thông báo dữ liệu hóa đơn hợp lệ
4170,2,"7b3c2d83-4f3b-4823-995c-988ba64991cf",8,"2021-12-23 14:49:30",Thông báo dữ liệu hóa đơn hợp lệ
4171,2,d12639b1-3499-45b9-a775-bfb8800006cd,8,"2021-12-23 14:49:30",Thông báo dữ liệu hóa đơn hợp lệ
4172,2,cb681729-f591-4ec0-b9b9-7a3f87643fc8,8,"2021-12-23 14:49:31",Thông báo dữ liệu hóa đơn hợp lệ
4173,2,"9d4ea7cc-adc4-4f9a-b69d-0e12b6e1695b",8,"2021-12-23 14:49:31",Thông báo dữ liệu hóa đơn hợp lệ
